Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

RanInt_n240_ss_05.txt	297844.00		295280.800	1470.170		4.019	0.012
RanInt_n240_ss_06.txt	296900.00		295746.000	718.482		4.078	0.017
RanInt_n240_ss_07.txt	296814.00		295505.600	1098.787		4.041	0.019
RanInt_n240_ss_08.txt	296366.00		294882.400	853.916		4.025	0.016
RanInt_n240_ss_09.txt	297368.00		294634.000	1405.539		4.049	0.029
RanInt_n240_ss_10.txt	297254.00		295614.000	909.879		4.075	0.012
RanInt_n480_ds_01.txt	734378.00		733287.200	670.915		16.317	0.029
RanInt_n480_ds_02.txt	732130.00		729886.400	1750.901		16.409	0.032
RanInt_n480_ds_03.txt	730008.00		728420.400	1432.787		16.322	0.023
RanInt_n480_ds_04.txt	741852.00		737303.200	2451.832		16.623	0.148
RanInt_n480_ds_05.txt	730322.00		729159.600	1047.265		16.478	0.046
RanInt_n480_ds_06.txt	732510.00		730654.000	1385.873		16.408	0.040
RanInt_n480_ds_07.txt	731678.00		729155.600	1519.753		16.308	0.023
RanInt_n480_ds_08.txt	735648.00		732610.000	2439.299		16.340	0.064
RanInt_n480_ds_09.txt	728958.00		727966.400	1033.233		16.591	0.162
RanInt_n480_ds_10.txt	742728.00		738455.200	2356.093		16.517	0.047
RanInt_n480_ss_01.txt	712530.00		711738.800	582.449		8.540	0.040
RanInt_n480_ss_02.txt	710878.00		710102.800	612.351		8.537	0.012
RanInt_n480_ss_03.txt	709146.00		708511.600	576.141		8.547	0.027
RanInt_n480_ss_04.txt	711112.00		708722.000	1779.720		8.653	0.032
RanInt_n480_ss_05.txt	711200.00		709933.600	883.607		8.619	0.018
RanInt_n480_ss_06.txt	713168.00		711678.400	1373.437		8.555	0.016
RanInt_n480_ss_07.txt	711178.00		708815.600	1566.842		8.530	0.025
RanInt_n480_ss_08.txt	711590.00		709722.000	1281.232		8.555	0.034
RanInt_n480_ss_09.txt	712938.00		708210.000	3273.215		8.625	0.033
RanInt_n480_ss_10.txt	714308.00		711252.800	1623.892		8.639	0.023
RanInt_n960_ds_01.txt	2347386.00		2342631.200	3812.449		35.446	0.055
RanInt_n960_ds_02.txt	2338860.00		2335190.400	2467.770		35.521	0.046
RanInt_n960_ds_03.txt	2345762.00		2336771.200	5427.059		35.472	0.082
RanInt_n960_ds_04.txt	2348296.00		2342011.600	3573.539		36.431	0.197
RanInt_n960_ds_05.txt	2342782.00		2338104.400	3684.869		35.992	0.099
RanInt_n960_ds_06.txt	2338400.00		2333093.600	2899.524		35.925	0.106
RanInt_n960_ds_07.txt	2344524.00		2338967.600	5429.940		35.620	0.070
RanInt_n960_ds_08.txt	2338024.00		2335099.600	2414.460		35.588	0.045
RanInt_n960_ds_09.txt	2341554.00		2337293.600	2549.641		36.277	0.283
RanInt_n960_ds_10.txt	2341772.00		2337591.600	3387.089		36.091	0.175
RanInt_n960_ss_01.txt	2297268.00		2294224.800	3221.013		18.585	0.040
RanInt_n960_ss_02.txt	2293364.00		2290565.200	1741.273		18.677	0.037
RanInt_n960_ss_03.txt	2298818.00		2293582.400	3870.069		18.661	0.060
RanInt_n960_ss_04.txt	2300560.00		2296318.800	2877.726		18.985	0.099
RanInt_n960_ss_05.txt	2296906.00		2293690.000	2055.898		18.788	0.019
RanInt_n960_ss_06.txt	2296820.00		2293920.800	1659.265		18.618	0.045
RanInt_n960_ss_07.txt	2304538.00		2299646.800	2866.360		18.595	0.045
RanInt_n960_ss_08.txt	2296618.00		2292869.600	2976.295		18.648	0.066
RanInt_n960_ss_09.txt	2293754.00		2289023.600	3242.463		18.887	0.123
RanInt_n960_ss_10.txt	2294274.00		2291259.600	2433.188		18.903	0.110
RanReal_n120_ds_01.txt	96903.11		95946.636	540.044		3.562	0.032
RanReal_n120_ds_02.txt	97418.83		96618.662	779.497		3.556	0.006
RanReal_n120_ds_03.txt	95010.20		94558.415	397.724		3.582	0.019
RanReal_n120_ds_04.txt	97174.90		95587.791	856.205		3.709	0.036
RanReal_n120_ds_05.txt	94512.28		93888.346	416.738		3.613	0.034
RanReal_n120_ds_06.txt	95636.58		95295.903	322.283		3.632	0.049
RanReal_n120_ds_07.txt	95898.54		95134.243	641.204		3.561	0.034
RanReal_n120_ds_08.txt	96284.55		95935.599	332.551		3.568	0.006
RanReal_n120_ds_09.txt	96394.77		95860.060	567.891		3.540	0.009
RanReal_n120_ds_10.txt	94230.18		93820.847	293.775		3.560	0.004
RanReal_n120_ss_01.txt	91013.68		89843.035	657.671		1.879	0.031
RanReal_n120_ss_02.txt	91068.23		90014.964	658.865		1.858	0.011
RanReal_n120_ss_03.txt	90805.13		90308.340	475.300		1.866	0.008
RanReal_n120_ss_04.txt	91248.16		90393.056	500.653		1.869	0.010
RanReal_n120_ss_05.txt	90077.26		89481.660	483.543		1.874	0.010
RanReal_n120_ss_06.txt	90454.81		89728.302	573.525		1.859	0.010
RanReal_n120_ss_07.txt	90896.72		89822.256	557.530		1.877	0.037
RanReal_n120_ss_08.txt	91034.81		90586.456	253.937		1.864	0.008
RanReal_n120_ss_09.txt	92070.83		91319.022	495.233		1.861	0.014
RanReal_n120_ss_10.txt	90300.88		89515.213	785.917		1.862	0.009
RanReal_n240_ds_01.txt	304709.03		303894.387	718.829		10.419	0.011
RanReal_n240_ds_02.txt	307224.63		305802.105	1536.947		7.737	0.059
RanReal_n240_ds_03.txt	303224.13		302910.438	308.649		7.750	0.012
RanReal_n240_ds_04.txt	307863.18		306740.084	779.020		7.742	0.025
RanReal_n240_ds_05.txt	303458.32		302445.698	700.935		7.781	0.008
RanReal_n240_ds_06.txt	307786.16		306869.002	645.251		7.749	0.051
RanReal_n240_ds_07.txt	305806.06		303762.402	1475.453		7.809	0.036
RanReal_n240_ds_08.txt	301781.87		300838.158	785.505		7.720	0.012
RanReal_n240_ds_09.txt	305770.65		304068.792	1207.115		7.753	0.042
RanReal_n240_ds_10.txt	303266.95		303014.925	213.155		10.398	0.015
RanReal_n240_ss_01.txt	296397.54		294613.310	1045.520		4.101	0.029
RanReal_n240_ss_02.txt	296415.63		294990.276	1314.903		4.070	0.017
RanReal_n240_ss_03.txt	295658.40		294545.461	665.734		4.040	0.021
RanReal_n240_ss_04.txt	296442.93		295091.988	1116.161		4.025	0.019
RanReal_n240_ss_05.txt	296117.24		293492.639	1460.286		5.308	0.029
RanReal_n240_ss_06.txt	298526.40		296693.224	1376.858		4.025	0.009
RanReal_n240_ss_07.txt	297336.75		294677.410	1529.445		5.298	0.029
RanReal_n240_ss_08.txt	295324.05		294164.601	1222.599		4.015	0.028
RanReal_n240_ss_09.txt	295921.45		294846.343	828.690		4.055	0.017
RanReal_n240_ss_10.txt	295705.43		294614.240	764.607		4.051	0.015
RanReal_n480_ds_01.txt	730667.83		728143.803	1744.532		16.456	0.038
RanReal_n480_ds_02.txt	730103.15		726442.178	3105.927		16.424	0.011
RanReal_n480_ds_03.txt	728115.86		726895.620	926.842		16.514	0.100
RanReal_n480_ds_04.txt	735102.53		732349.977	1816.820		16.595	0.133
RanReal_n480_ds_05.txt	731256.57		728263.878	1501.024		16.373	0.039
RanReal_n480_ds_06.txt	732211.33		729696.932	2587.263		16.452	0.051
RanReal_n480_ds_07.txt	729837.31		729213.994	481.084		16.363	0.053
RanReal_n480_ds_08.txt	734681.09		731978.348	2028.527		16.496	0.075
RanReal_n480_ds_09.txt	730216.14		727912.176	2491.440		16.635	0.009
RanReal_n480_ds_10.txt	737563.09		735406.838	1813.480		16.423	0.017
RanReal_n480_ss_01.txt	709230.18		706258.131	1527.938		8.605	0.038
RanReal_n480_ss_02.txt	708050.00		706257.640	1631.174		8.580	0.017
RanReal_n480_ss_03.txt	711066.88		708049.208	1731.251		8.639	0.049
RanReal_n480_ss_04.txt	707886.76		706545.053	1666.343		8.715	0.055
RanReal_n480_ss_05.txt	712013.79		706960.277	2853.062		8.586	0.017
RanReal_n480_ss_06.txt	709958.45		709027.648	571.008		8.626	0.060
RanReal_n480_ss_07.txt	712056.12		709599.023	1818.212		8.595	0.041
RanReal_n480_ss_08.txt	708520.92		706762.612	1801.081		8.673	0.067
RanReal_n480_ss_09.txt	708789.36		706791.654	1285.164		8.703	0.076
RanReal_n480_ss_10.txt	710483.52		708845.416	1801.633		8.576	0.029
RanReal_n960_ds_01.txt	2341849.45		2338197.052	2266.742		35.954	0.167
RanReal_n960_ds_02.txt	2341740.04		2337124.264	3771.559		35.714	0.116
RanReal_n960_ds_03.txt	2335912.85		2332805.916	1836.934		35.921	0.043
RanReal_n960_ds_04.txt	2340991.20		2337211.930	2098.005		36.029	0.145
RanReal_n960_ds_05.txt	2338669.44		2333173.207	4286.856		35.601	0.101
RanReal_n960_ds_06.txt	2335078.55		2331016.866	2691.047		35.808	0.041
RanReal_n960_ds_07.txt	2340823.51		2335935.959	4137.673		35.445	0.052
RanReal_n960_ds_08.txt	2334211.01		2332204.343	1684.907		35.777	0.045
RanReal_n960_ds_09.txt	2334080.87		2330887.193	1754.838		35.756	0.055
RanReal_n960_ds_10.txt	2341488.88		2334689.528	4113.086		35.595	0.065
RanReal_n960_ss_01.txt	2292213.02		2288994.313	2628.359		18.697	0.041
RanReal_n960_ss_02.txt	2298525.50		2293285.228	2792.808		18.647	0.033
RanReal_n960_ss_03.txt	2294797.03		2288773.374	3447.523		18.697	0.047
RanReal_n960_ss_04.txt	2296815.75		2290475.752	4339.558		18.791	0.047
RanReal_n960_ss_05.txt	2289093.16		2287776.800	1848.147		18.641	0.038
RanReal_n960_ss_06.txt	2293592.39		2288889.734	4149.574		18.706	0.092
RanReal_n960_ss_07.txt	2292611.55		2289693.734	2636.404		18.635	0.043
RanReal_n960_ss_08.txt	2290343.42		2285296.426	2651.430		18.693	0.027
RanReal_n960_ss_09.txt	2293714.97		2287707.735	3186.674		18.737	0.052
RanReal_n960_ss_10.txt	2294262.11		2291527.877	2832.642		18.702	0.058


############################GRASP############################

Geo_n120_ds_01.txt	222833.04		222116.254	770.906		5.147	0.202
Geo_n120_ds_02.txt	123371.34		122409.260	848.924		5.085	0.072
Geo_n120_ds_03.txt	103817.90		103169.743	468.423		5.078	0.135
Geo_n120_ds_04.txt	160990.07		160583.273	472.169		5.029	0.052
Geo_n120_ds_05.txt	242319.70		240044.208	1901.752		4.987	0.042
Geo_n120_ds_06.txt	271866.36		271098.542	395.710		4.978	0.037
Geo_n120_ds_07.txt	216243.25		214392.515	1546.198		4.968	0.046
Geo_n120_ds_08.txt	175828.48		175541.654	154.792		4.983	0.041
Geo_n120_ds_09.txt	190035.96		189147.752	873.670		4.991	0.044
Geo_n120_ds_10.txt	130630.82		130429.028	249.340		4.988	0.020
Geo_n120_ss_01.txt	202787.98		202691.438	100.957		2.651	0.041
Geo_n120_ss_02.txt	109489.02		109424.220	32.946		2.642	0.017
Geo_n120_ss_03.txt	95061.70		95033.312	19.799		2.659	0.035
Geo_n120_ss_04.txt	146643.13		146545.344	76.115		2.671	0.028
Geo_n120_ss_05.txt	224720.45		224603.223	71.738		2.652	0.031
Geo_n120_ss_06.txt	250114.88		250059.354	47.500		2.662	0.032
Geo_n120_ss_07.txt	196436.36		196370.006	58.360		2.657	0.023
Geo_n120_ss_08.txt	159485.71		159405.420	86.732		2.655	0.029
Geo_n120_ss_09.txt	174020.42		173970.162	45.042		2.639	0.023
Geo_n120_ss_10.txt	120221.57		120153.317	55.152		2.638	0.027
Geo_n240_ds_01.txt	399903.65		399515.049	240.658		10.770	0.050
Geo_n240_ds_02.txt	693339.07		692867.764	266.682		10.818	0.053
Geo_n240_ds_03.txt	433137.95		432852.288	257.151		10.704	0.088
Geo_n240_ds_04.txt	525703.76		524597.076	945.462		10.808	0.082
Geo_n240_ds_05.txt	624804.64		623576.644	1237.950		10.772	0.049
Geo_n240_ds_06.txt	714705.42		713993.111	943.393		10.802	0.052
Geo_n240_ds_07.txt	681337.00		678255.589	2620.210		10.839	0.068
Geo_n240_ds_08.txt	261760.03		261697.436	57.519		10.860	0.025
Geo_n240_ds_09.txt	818469.59		818057.292	567.584		10.791	0.058
Geo_n240_ds_10.txt	708425.41		706333.528	1544.672		10.845	0.041
Geo_n240_ss_01.txt	377133.45		377047.212	70.252		5.766	0.063
Geo_n240_ss_02.txt	659394.95		659289.316	99.014		5.749	0.070
Geo_n240_ss_03.txt	413426.87		413378.436	43.435		5.724	0.053
Geo_n240_ss_04.txt	491887.40		491777.174	108.901		5.744	0.040
Geo_n240_ss_05.txt	596333.55		596184.778	116.143		5.725	0.036
Geo_n240_ss_06.txt	676101.86		675843.400	171.888		5.733	0.040
Geo_n240_ss_07.txt	650920.66		650749.810	158.183		5.716	0.039
Geo_n240_ss_08.txt	253587.49		253567.154	14.160		5.783	0.038
Geo_n240_ss_09.txt	781548.99		781374.561	129.192		5.725	0.038
Geo_n240_ss_10.txt	677901.04		677732.260	129.685		5.741	0.045
Geo_n480_ds_01.txt	1161293.62		1159087.397	1535.759		22.665	0.108
Geo_n480_ds_02.txt	2173791.03		2171310.720	2503.721		22.754	0.069
Geo_n480_ds_03.txt	1324739.66		1323898.732	1173.740		22.522	0.042
Geo_n480_ds_04.txt	1667552.78		1664993.177	1781.342		22.666	0.088
Geo_n480_ds_05.txt	1971097.75		1967671.272	3489.404		22.510	0.036
Geo_n480_ds_06.txt	2018951.53		2016669.912	2265.965		22.524	0.025
Geo_n480_ds_07.txt	1724524.94		1722326.600	1969.795		22.600	0.117
Geo_n480_ds_08.txt	1172269.18		1171359.272	748.019		22.660	0.074
Geo_n480_ds_09.txt	1331224.04		1330015.474	1219.435		22.530	0.087
Geo_n480_ds_10.txt	1870150.96		1865287.136	2645.028		22.595	0.095
Geo_n480_ss_01.txt	1102359.73		1102247.936	105.519		11.917	0.045
Geo_n480_ss_02.txt	2091684.55		2091492.218	117.554		11.960	0.047
Geo_n480_ss_03.txt	1265196.32		1265120.932	79.187		11.969	0.080
Geo_n480_ss_04.txt	1576727.09		1576561.262	123.776		12.031	0.069
Geo_n480_ss_05.txt	1888891.66		1888775.898	90.194		12.016	0.061
Geo_n480_ss_06.txt	1930217.53		1930009.655	155.295		12.001	0.042
Geo_n480_ss_07.txt	1652363.32		1652229.310	86.109		12.008	0.063
Geo_n480_ss_08.txt	1111254.76		1111059.730	125.531		12.040	0.064
Geo_n480_ss_09.txt	1270481.58		1270191.947	168.523		11.953	0.038
Geo_n480_ss_10.txt	1763986.58		1763699.698	175.305		12.038	0.064
Geo_n960_ds_01.txt	6716915.40		6714584.741	1499.669		49.038	0.109
Geo_n960_ds_02.txt	3441810.95		3438126.912	2708.816		49.202	0.095
Geo_n960_ds_03.txt	6689732.38		6682476.808	7186.854		48.885	0.107
Geo_n960_ds_04.txt	7233517.70		7231534.885	1786.851		49.010	0.201
Geo_n960_ds_05.txt	4675674.08		4675338.175	308.016		49.042	0.171
Geo_n960_ds_06.txt	6293379.57		6291806.722	1379.046		49.277	0.081
Geo_n960_ds_07.txt	2600327.04		2598215.279	2442.319		49.057	0.173
Geo_n960_ds_08.txt	3441469.49		3440975.420	484.488		49.095	0.147
Geo_n960_ds_09.txt	3788410.15		3786771.610	1323.711		48.945	0.124
Geo_n960_ds_10.txt	5225892.77		5225504.329	285.535		49.184	0.058
Geo_n960_ss_01.txt	6501601.70		6501447.094	169.785		25.914	0.096
Geo_n960_ss_02.txt	3323609.65		3323469.711	107.258		26.110	0.102
Geo_n960_ss_03.txt	6496130.97		6495759.747	268.739		26.054	0.155
Geo_n960_ss_04.txt	7021717.18		7021379.917	274.030		26.098	0.132
Geo_n960_ss_05.txt	4524310.25		4524196.930	85.912		25.993	0.070
Geo_n960_ss_06.txt	6132390.36		6132023.441	186.852		26.077	0.057
Geo_n960_ss_07.txt	2513232.00		2513137.830	65.799		26.060	0.069
Geo_n960_ss_08.txt	3344289.83		3344203.837	60.331		26.076	0.105
Geo_n960_ss_09.txt	3666810.20		3666673.929	118.190		26.154	0.098
Geo_n960_ss_10.txt	5052130.79		5051948.295	92.999		26.186	0.097
RanInt_n120_ds_01.txt	98808.00		97236.800	874.450		4.981	0.024
RanInt_n120_ds_02.txt	99196.00		97642.400	804.576		4.968	0.045
RanInt_n120_ds_03.txt	95440.00		95047.200	411.422		4.984	0.025
RanInt_n120_ds_04.txt	96512.00		95736.400	612.514		4.961	0.040
RanInt_n120_ds_05.txt	95676.00		95056.800	382.833		4.965	0.031
RanInt_n120_ds_06.txt	95570.00		94706.800	483.564		4.994	0.021
RanInt_n120_ds_07.txt	96038.00		95506.000	466.601		5.006	0.025
RanInt_n120_ds_08.txt	97314.00		96112.800	733.590		4.996	0.031
RanInt_n120_ds_09.txt	96228.00		95532.400	680.135		4.913	0.018
RanInt_n120_ds_10.txt	96420.00		95201.200	964.822		4.994	0.041
RanInt_n120_ss_01.txt	91490.00		91134.800	456.694		2.706	0.048
RanInt_n120_ss_02.txt	91388.00		91117.200	187.444		2.653	0.023
RanInt_n120_ss_03.txt	91084.00		90226.400	623.586		2.648	0.030
RanInt_n120_ss_04.txt	90470.00		90114.000	242.068		2.641	0.017
RanInt_n120_ss_05.txt	90832.00		90128.800	393.570		2.663	0.019
RanInt_n120_ss_06.txt	89834.00		89235.600	459.082		2.647	0.009
RanInt_n120_ss_07.txt	90932.00		89971.600	534.757		2.658	0.029
RanInt_n120_ss_08.txt	90896.00		90285.600	622.754		2.660	0.023
RanInt_n120_ss_09.txt	91776.00		91042.400	445.438		2.648	0.028
RanInt_n120_ss_10.txt	91620.00		90918.400	433.134		2.649	0.041
RanInt_n240_ds_01.txt	307582.00		304942.800	1641.151		10.731	0.057
RanInt_n240_ds_02.txt	306256.00		305373.200	726.563		10.755	0.039
RanInt_n240_ds_03.txt	304838.00		303836.400	656.155		10.710	0.027
RanInt_n240_ds_04.txt	309806.00		308356.400	1084.277		10.705	0.046
RanInt_n240_ds_05.txt	306460.00		304662.400	1009.784		10.692	0.063
RanInt_n240_ds_06.txt	306850.00		305671.600	912.915		10.705	0.063
RanInt_n240_ds_07.txt	305526.00		304058.400	850.396		10.686	0.056
RanInt_n240_ds_08.txt	302212.00		300684.800	944.658		10.675	0.038
RanInt_n240_ds_09.txt	304400.00		303516.400	656.874		10.719	0.023
RanInt_n240_ds_10.txt	305920.00		304089.600	1395.307		10.757	0.045
RanInt_n240_ss_01.txt	296314.00		295016.400	1203.178		5.706	0.032
RanInt_n240_ss_02.txt	296286.00		294693.200	1326.583		5.680	0.059
RanInt_n240_ss_03.txt	298016.00		296552.000	1091.605		5.722	0.048
RanInt_n240_ss_04.txt	298750.00		296514.000	1135.461		5.709	0.034
RanInt_n240_ss_05.txt	298612.00		296760.400	1556.663		5.733	0.052
RanInt_n240_ss_06.txt	295982.00		294685.600	1346.662		5.696	0.061
RanInt_n240_ss_07.txt	296040.00		295400.000	424.775		5.702	0.034
RanInt_n240_ss_08.txt	296660.00		295289.600	805.812		5.730	0.034
RanInt_n240_ss_09.txt	296402.00		295562.000	638.606		5.711	0.032
RanInt_n240_ss_10.txt	296468.00		295376.800	639.038		5.718	0.043
RanInt_n480_ds_01.txt	735236.00		731535.200	2101.886		22.477	0.099
RanInt_n480_ds_02.txt	731528.00		728982.400	2333.816		22.640	0.112
RanInt_n480_ds_03.txt	731616.00		728179.600	2894.183		21.868	0.430
RanInt_n480_ds_04.txt	736454.00		735183.200	1106.217		21.709	0.177
RanInt_n480_ds_05.txt	732216.00		730684.000	1797.237		21.734	0.332
RanInt_n480_ds_06.txt	733256.00		729808.000	2577.916		21.633	0.112
RanInt_n480_ds_07.txt	732592.00		728842.000	2133.449		22.073	0.348
RanInt_n480_ds_08.txt	735396.00		732492.400	2070.228		16.605	0.054
RanInt_n480_ds_09.txt	732154.00		727438.800	2531.989		16.521	0.021
RanInt_n480_ds_10.txt	739870.00		738315.600	1244.140		16.760	0.231
RanInt_n480_ss_01.txt	712308.00		710875.600	1543.483		9.170	0.347
RanInt_n480_ss_02.txt	712202.00		710064.000	1200.638		9.084	0.240
RanInt_n480_ss_03.txt	712384.00		710072.400	1471.181		9.074	0.239
RanInt_n480_ss_04.txt	712434.00		707745.600	2728.789		9.200	0.184
RanInt_n480_ss_05.txt	710916.00		709049.200	1315.633		10.026	0.153
RanInt_n480_ss_06.txt	711794.00		709732.400	1678.465		9.804	0.896
RanInt_n480_ss_07.txt	712760.00		710493.200	2249.995		9.190	0.408
RanInt_n480_ss_08.txt	714124.00		710284.800	2731.289		9.091	0.155
RanInt_n480_ss_09.txt	714166.00		708831.600	3624.858		9.142	0.276
RanInt_n480_ss_10.txt	714174.00		711224.400	1754.047		9.852	0.319
RanInt_n960_ds_01.txt	2345630.00		2339813.200	4406.117		36.574	0.447
RanInt_n960_ds_02.txt	2337752.00		2334795.600	2036.703		36.223	0.193
RanInt_n960_ds_03.txt	2341188.00		2337596.800	2624.087		36.956	1.046
RanInt_n960_ds_04.txt	2344284.00		2338567.600	3151.477		36.909	0.690
RanInt_n960_ds_05.txt	2342152.00		2336932.000	3019.172		37.187	0.434
RanInt_n960_ds_06.txt	2338116.00		2334223.200	2609.201		36.950	0.368
RanInt_n960_ds_07.txt	2346976.00		2342301.200	3309.231		36.098	0.210
RanInt_n960_ds_08.txt	2340338.00		2334717.200	4151.797		37.786	0.526
RanInt_n960_ds_09.txt	2339910.00		2337246.800	2879.298		36.965	1.151
RanInt_n960_ds_10.txt	2345736.00		2339756.400	4660.464		36.368	0.187
RanInt_n960_ss_01.txt	2297640.00		2294519.600	2665.881		19.961	0.176
RanInt_n960_ss_02.txt	2299928.00		2292739.600	5150.142		19.749	0.154
RanInt_n960_ss_03.txt	2299056.00		2296515.600	1735.004		20.132	0.208
RanInt_n960_ss_04.txt	2295890.00		2293619.200	2330.412		20.198	0.069
RanInt_n960_ss_05.txt	2297298.00		2291412.000	3268.702		20.300	0.192
RanInt_n960_ss_06.txt	2298072.00		2293738.000	2458.573		20.293	0.371
RanInt_n960_ss_07.txt	2296482.00		2292889.200	2043.383		20.498	0.053
RanInt_n960_ss_08.txt	2296672.00		2294033.600	1942.511		20.578	0.208
RanInt_n960_ss_09.txt	2294024.00		2290486.400	2923.891		20.452	0.222
RanInt_n960_ss_10.txt	2297530.00		2291894.400	3366.617		20.506	0.232
RanReal_n120_ds_01.txt	96705.53		95814.739	855.110		3.735	0.178
RanReal_n120_ds_02.txt	97286.94		96662.404	444.737		3.921	0.229
RanReal_n120_ds_03.txt	95556.72		95084.940	259.358		3.720	0.178
RanReal_n120_ds_04.txt	96177.54		95270.611	541.964		3.817	0.226
RanReal_n120_ds_05.txt	94775.78		94150.500	399.318		3.996	0.183
RanReal_n120_ds_06.txt	96758.55		95360.882	829.828		3.911	0.230
RanReal_n120_ds_07.txt	95654.53		94800.335	481.987		3.904	0.227
RanReal_n120_ds_08.txt	96593.85		95833.404	671.296		3.750	0.178
RanReal_n120_ds_09.txt	96203.14		95640.285	507.233		3.929	0.220
RanReal_n120_ds_10.txt	94959.61		94215.774	763.158		3.916	0.223
RanReal_n120_ss_01.txt	91305.52		90455.578	738.175		2.223	0.137
RanReal_n120_ss_02.txt	90289.15		89732.230	493.077		2.226	0.158
RanReal_n120_ss_03.txt	90426.31		90204.916	125.135		2.195	0.107
RanReal_n120_ss_04.txt	91247.82		90416.346	599.119		2.170	0.179
RanReal_n120_ss_05.txt	89610.47		89099.638	439.921		2.203	0.083
RanReal_n120_ss_06.txt	90839.58		90300.320	354.812		2.233	0.194
RanReal_n120_ss_07.txt	89997.57		89566.987	434.607		2.223	0.110
RanReal_n120_ss_08.txt	90995.48		90055.650	767.315		2.157	0.170
RanReal_n120_ss_09.txt	91720.72		90858.700	618.319		2.172	0.127
RanReal_n120_ss_10.txt	90255.78		89878.219	278.921		2.217	0.146
RanReal_n240_ds_01.txt	305852.35		304321.048	1364.106		8.574	0.178
RanReal_n240_ds_02.txt	307790.82		306619.865	1019.321		8.770	0.203
RanReal_n240_ds_03.txt	304196.18		303498.486	824.922		8.768	0.204
RanReal_n240_ds_04.txt	309355.57		306726.556	1562.779		8.892	0.130
RanReal_n240_ds_05.txt	303499.65		302529.974	836.268		8.846	0.099
RanReal_n240_ds_06.txt	308086.64		306593.386	1375.105		8.909	0.096
RanReal_n240_ds_07.txt	304881.73		303366.004	834.604		8.798	0.221
RanReal_n240_ds_08.txt	302320.64		300416.870	1346.562		8.890	0.107
RanReal_n240_ds_09.txt	304786.91		303439.657	809.792		8.848	0.122
RanReal_n240_ds_10.txt	304002.10		302794.070	750.738		8.861	0.092
RanReal_n240_ss_01.txt	296388.13		294395.655	1653.670		4.737	0.113
RanReal_n240_ss_02.txt	298043.63		296287.809	1133.224		4.749	0.083
RanReal_n240_ss_03.txt	295994.18		295060.120	749.147		4.686	0.076
RanReal_n240_ss_04.txt	295494.18		294108.773	723.050		4.739	0.098
RanReal_n240_ss_05.txt	293725.73		292516.594	656.456		4.744	0.087
RanReal_n240_ss_06.txt	296322.29		295419.502	891.202		4.823	0.124
RanReal_n240_ss_07.txt	295394.51		294537.000	1198.545		4.842	0.101
RanReal_n240_ss_08.txt	295475.15		294238.762	635.643		4.854	0.093
RanReal_n240_ss_09.txt	293905.20		293417.326	329.165		5.262	0.721
RanReal_n240_ss_10.txt	296611.86		294860.929	1199.252		5.094	0.243
RanReal_n480_ds_01.txt	730149.54		728324.311	1884.992		18.456	0.723
RanReal_n480_ds_02.txt	726574.35		725695.904	1147.195		19.859	2.231
RanReal_n480_ds_03.txt	730682.88		728200.887	1482.698		24.615	0.595
RanReal_n480_ds_04.txt	734293.87		731688.013	2290.571		25.365	0.362
RanReal_n480_ds_05.txt	730496.03		728283.916	1649.602		25.223	0.416
RanReal_n480_ds_06.txt	733259.12		731565.698	1319.644		25.476	0.562
RanReal_n480_ds_07.txt	731515.34		728553.936	1811.512		25.786	0.168
RanReal_n480_ds_08.txt	732982.12		730858.544	1208.907		25.541	0.388
RanReal_n480_ds_09.txt	731689.41		727452.296	2682.002		25.491	0.572
RanReal_n480_ds_10.txt	737398.79		735414.263	1629.026		25.672	0.429
RanReal_n480_ss_01.txt	709086.29		706455.570	1655.280		13.397	0.240
RanReal_n480_ss_02.txt	709995.72		707293.836	2208.537		14.040	0.202
RanReal_n480_ss_03.txt	711694.42		708865.164	1633.386		13.781	0.171
RanReal_n480_ss_04.txt	706680.83		705046.067	999.985		13.566	0.240
RanReal_n480_ss_05.txt	709512.66		707476.694	2156.789		13.702	0.311
RanReal_n480_ss_06.txt	709815.74		709081.038	699.397		13.986	0.180
RanReal_n480_ss_07.txt	710669.23		707900.135	1639.169		13.446	0.203
RanReal_n480_ss_08.txt	707448.63		706583.056	569.617		14.059	0.237
RanReal_n480_ss_09.txt	707667.30		707103.098	475.972		13.786	0.319
RanReal_n480_ss_10.txt	710948.58		710149.840	730.928		13.756	0.340
RanReal_n960_ds_01.txt	2343713.25		2339420.708	3731.650		54.867	0.756
RanReal_n960_ds_02.txt	2339816.06		2337252.256	1384.197		55.621	0.593
RanReal_n960_ds_03.txt	2341912.03		2336323.560	4132.454		55.586	0.903
RanReal_n960_ds_04.txt	2349381.88		2341225.410	5182.083		56.032	0.309
RanReal_n960_ds_05.txt	2332465.60		2331033.446	1256.960		55.349	0.558
RanReal_n960_ds_06.txt	2329265.35		2326541.171	1741.511		55.197	0.277
RanReal_n960_ds_07.txt	2336635.92		2334135.343	2155.051		64.329	4.754
RanReal_n960_ds_08.txt	2329061.84		2326183.527	1772.354		70.983	2.818
RanReal_n960_ds_09.txt	2340007.03		2334687.846	3381.622		65.749	3.033
RanReal_n960_ds_10.txt	2345377.15		2340970.619	4111.651		64.105	0.249
RanReal_n960_ss_01.txt	2292001.35		2287837.290	3648.046		34.121	0.217
RanReal_n960_ss_02.txt	2295678.07		2290953.084	2445.917		34.311	0.300
