Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

RanInt_n960_ds_10.txt	1173112.00		1169914.000	2245.429		139.724	3.703
RanInt_n960_ss_01.txt	1155304.00		1151514.200	1990.210		75.560	0.549
RanInt_n960_ss_02.txt	1151261.00		1149568.400	1032.376		72.603	1.215
RanInt_n960_ss_03.txt	1153313.00		1150491.600	1668.368		71.324	0.089
RanInt_n960_ss_04.txt	1151899.00		1150082.000	1247.085		71.993	0.178
RanInt_n960_ss_05.txt	1152516.00		1149972.400	2539.679		71.281	0.109
RanInt_n960_ss_06.txt	1151185.00		1149324.000	1424.533		71.625	0.119
RanInt_n960_ss_07.txt	1153468.00		1151160.000	1812.799		71.544	0.049
RanInt_n960_ss_08.txt	1152749.00		1149783.200	2176.719		71.542	0.121
RanInt_n960_ss_09.txt	1151031.00		1149367.400	1359.879		71.414	0.163
RanInt_n960_ss_10.txt	1149929.00		1147593.600	1477.640		71.661	0.162
RanReal_n120_ds_01.txt	48260.41		47850.385	313.179		13.690	0.065
RanReal_n120_ds_02.txt	48772.61		48375.097	419.126		13.753	0.036
RanReal_n120_ds_03.txt	47459.93		46969.131	379.019		13.649	0.048
RanReal_n120_ds_04.txt	48456.26		47826.284	470.003		13.733	0.042
RanReal_n120_ds_05.txt	47357.21		47086.100	173.958		13.705	0.050
RanReal_n120_ds_06.txt	48521.91		47862.608	533.214		13.690	0.040
RanReal_n120_ds_07.txt	47854.00		47492.857	280.177		13.665	0.063
RanReal_n120_ds_08.txt	48526.20		47964.454	355.747		13.745	0.041
RanReal_n120_ds_09.txt	48131.80		47834.829	169.411		13.738	0.047
RanReal_n120_ds_10.txt	47442.12		47094.137	185.765		13.742	0.035
RanReal_n120_ss_01.txt	45481.05		45144.394	192.339		6.992	0.055
RanReal_n120_ss_02.txt	45097.02		44824.824	225.789		7.018	0.058
RanReal_n120_ss_03.txt	45549.92		44871.347	415.165		7.029	0.040
RanReal_n120_ss_04.txt	45582.15		45392.357	196.428		7.069	0.047
RanReal_n120_ss_05.txt	44871.93		44634.387	203.484		7.042	0.038
RanReal_n120_ss_06.txt	45713.30		45139.952	343.893		7.018	0.025
RanReal_n120_ss_07.txt	45412.73		45091.469	261.531		7.076	0.025
RanReal_n120_ss_08.txt	45435.36		45131.556	238.955		7.051	0.027
RanReal_n120_ss_09.txt	45859.29		45441.819	279.761		7.005	0.027
RanReal_n120_ss_10.txt	45675.52		45114.371	357.255		7.066	0.036
RanReal_n240_ds_01.txt	152370.18		152024.931	214.209		29.627	0.074
RanReal_n240_ds_02.txt	153334.22		152415.877	876.086		29.654	0.057
RanReal_n240_ds_03.txt	151879.61		151465.240	226.745		29.485	0.057
RanReal_n240_ds_04.txt	154609.09		153181.598	779.949		29.636	0.065
RanReal_n240_ds_05.txt	151288.24		151091.347	207.315		29.501	0.057
RanReal_n240_ds_06.txt	153441.95		152741.513	579.916		29.628	0.077
RanReal_n240_ds_07.txt	152511.03		151378.301	641.568		29.577	0.044
RanReal_n240_ds_08.txt	151238.90		150403.005	506.678		29.565	0.054
RanReal_n240_ds_09.txt	152293.07		151907.261	278.245		29.452	0.069
RanReal_n240_ds_10.txt	152481.58		151861.449	440.146		29.629	0.116
RanReal_n240_ss_01.txt	148530.85		147559.711	589.147		15.258	0.043
RanReal_n240_ss_02.txt	147833.57		147068.725	526.038		15.336	0.031
RanReal_n240_ss_03.txt	148569.51		147784.290	605.636		15.219	0.031
RanReal_n240_ss_04.txt	148893.18		148133.881	575.286		15.320	0.041
RanReal_n240_ss_05.txt	148499.13		147676.287	668.203		15.300	0.086
RanReal_n240_ss_06.txt	148879.79		148079.587	441.286		15.212	0.077
RanReal_n240_ss_07.txt	148824.17		147768.092	721.557		15.193	0.025
RanReal_n240_ss_08.txt	148595.21		147690.207	794.665		15.263	0.092
RanReal_n240_ss_09.txt	147907.68		147390.064	409.695		15.148	0.037
RanReal_n240_ss_10.txt	148585.89		147585.010	717.653		15.363	0.040
RanReal_n480_ds_01.txt	366181.10		364649.723	1117.572		72.218	8.969
RanReal_n480_ds_02.txt	365242.42		363924.440	1054.167		73.688	3.486
RanReal_n480_ds_03.txt	365466.25		364719.230	661.326		70.895	0.778
RanReal_n480_ds_04.txt	366306.75		365453.303	653.687		70.216	3.653
RanReal_n480_ds_05.txt	366252.64		364578.637	1198.527		67.693	4.980
RanReal_n480_ds_06.txt	367151.48		365646.441	975.854		62.969	0.170
RanReal_n480_ds_07.txt	366445.92		365028.411	857.723		62.864	0.068
RanReal_n480_ds_08.txt	366809.00		365891.259	828.608		63.432	0.145
RanReal_n480_ds_09.txt	365448.31		363774.595	943.449		63.073	0.088
RanReal_n480_ds_10.txt	370284.06		368694.226	1134.625		63.229	0.166
RanReal_n480_ss_01.txt	355645.31		354088.266	959.101		32.425	0.135
RanReal_n480_ss_02.txt	355306.23		354618.115	432.301		32.688	0.105
RanReal_n480_ss_03.txt	356458.54		355472.864	836.654		32.394	0.100
RanReal_n480_ss_04.txt	355740.34		354213.649	1077.115		32.714	0.166
RanReal_n480_ss_05.txt	355347.82		354959.738	259.872		32.487	0.096
RanReal_n480_ss_06.txt	356742.10		355705.955	752.183		32.493	0.088
RanReal_n480_ss_07.txt	355948.85		354500.190	964.534		32.413	0.125
RanReal_n480_ss_08.txt	355503.83		354677.174	618.558		32.503	0.036
RanReal_n480_ss_09.txt	354827.97		354056.176	693.334		32.339	0.131
RanReal_n480_ss_10.txt	356846.97		355775.356	1141.283		27.213	3.071
RanReal_n960_ds_01.txt	1174416.52		1170814.078	2290.646		106.560	0.150
RanReal_n960_ds_02.txt	1173626.36		1171225.508	2126.033		106.727	0.201
RanReal_n960_ds_03.txt	1172379.39		1168913.547	1871.625		106.373	0.055
RanReal_n960_ds_04.txt	1173755.97		1171008.897	2077.226		106.773	0.170
RanReal_n960_ds_05.txt	1168018.77		1165820.999	2047.578		106.663	0.568
RanReal_n960_ds_06.txt	1168629.56		1165930.799	1528.381		106.703	0.225
RanReal_n960_ds_07.txt	1170688.86		1169095.845	1743.630		106.040	0.111
RanReal_n960_ds_08.txt	1167069.44		1164113.873	2012.628		106.807	0.172
RanReal_n960_ds_09.txt	1171642.91		1169874.712	1484.661		106.609	0.385
RanReal_n960_ds_10.txt	1175140.47		1173081.391	1573.741		106.997	0.151
RanReal_n960_ss_01.txt	1150436.00		1148050.582	1819.181		54.996	0.154
RanReal_n960_ss_02.txt	1149238.54		1147072.898	1233.431		55.340	0.221
RanReal_n960_ss_03.txt	1149540.16		1147007.429	2621.700		55.076	0.059
RanReal_n960_ss_04.txt	1150313.63		1148315.550	1717.199		55.317	0.145
RanReal_n960_ss_05.txt	1151191.46		1146828.199	2536.709		55.153	0.177
RanReal_n960_ss_06.txt	1147933.34		1146082.866	1288.003		55.790	0.445
RanReal_n960_ss_07.txt	1150550.24		1147637.138	1965.794		55.178	0.128
RanReal_n960_ss_08.txt	1149107.63		1146763.776	1880.721		55.282	0.146
RanReal_n960_ss_09.txt	1149414.08		1147627.812	1590.653		55.177	0.131
RanReal_n960_ss_10.txt	1149970.94		1149124.281	647.727		55.380	0.147


############################GRASP############################

Geo_n120_ds_01.txt	110636.81		110504.293	212.221		10.575	0.031
Geo_n120_ds_02.txt	61688.59		61401.997	223.474		10.626	0.018
Geo_n120_ds_03.txt	51928.27		51658.309	270.071		10.616	0.015
Geo_n120_ds_04.txt	80475.28		80189.695	274.906		10.662	0.020
Geo_n120_ds_05.txt	121109.73		119828.810	1031.572		10.579	0.048
Geo_n120_ds_06.txt	136289.65		136057.589	129.031		10.630	0.035
Geo_n120_ds_07.txt	108162.57		107477.818	828.809		10.649	0.043
Geo_n120_ds_08.txt	87822.85		87663.695	270.560		10.635	0.038
Geo_n120_ds_09.txt	95143.10		94905.602	215.073		10.603	0.045
Geo_n120_ds_10.txt	65331.14		65232.866	88.946		10.685	0.037
Geo_n120_ss_01.txt	101427.57		101379.835	46.807		5.484	0.033
Geo_n120_ss_02.txt	54733.74		54722.342	13.411		5.518	0.019
Geo_n120_ss_03.txt	47552.92		47538.721	7.409		5.500	0.041
Geo_n120_ss_04.txt	73364.06		73305.492	32.937		5.513	0.034
Geo_n120_ss_05.txt	112403.79		112347.274	54.653		5.508	0.036
Geo_n120_ss_06.txt	125120.89		125081.181	31.503		5.534	0.045
Geo_n120_ss_07.txt	98253.45		98228.019	15.156		5.475	0.033
Geo_n120_ss_08.txt	79791.16		79745.171	34.611		5.498	0.027
Geo_n120_ss_09.txt	87039.53		87011.934	14.604		5.492	0.023
Geo_n120_ss_10.txt	60104.81		60092.800	8.724		5.534	0.041
Geo_n240_ds_01.txt	199943.36		199375.736	685.827		22.952	0.120
Geo_n240_ds_02.txt	346542.02		346090.674	679.033		23.030	0.150
