Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

Geo_n120_ds_01.txt	111454.23		110526.987	504.192		10.809	0.091
Geo_n120_ds_02.txt	61736.99		61443.472	240.868		10.952	0.064
Geo_n120_ds_03.txt	51968.92		51662.849	290.798		10.911	0.057
Geo_n120_ds_04.txt	80453.85		80215.665	205.704		10.918	0.117
Geo_n120_ds_05.txt	121172.88		120816.483	592.505		10.700	0.091
Geo_n120_ds_06.txt	136273.89		136028.581	228.158		11.121	0.128
Geo_n120_ds_07.txt	108031.47		107579.828	530.960		10.896	0.050
Geo_n120_ds_08.txt	87852.41		87796.186	58.776		10.885	0.060
Geo_n120_ds_09.txt	94536.93		94274.740	275.827		11.009	0.145
Geo_n120_ds_10.txt	65280.30		65157.365	128.051		10.990	0.106
Geo_n120_ss_01.txt	101333.18		101313.359	16.652		5.805	0.147
Geo_n120_ss_02.txt	54723.54		54708.822	13.275		5.765	0.100
Geo_n120_ss_03.txt	47556.52		47536.150	15.240		5.792	0.101
Geo_n120_ss_04.txt	73328.88		73282.520	26.673		5.731	0.050
Geo_n120_ss_05.txt	112435.05		112337.253	66.596		5.749	0.092
Geo_n120_ss_06.txt	125129.82		125057.170	46.390		5.788	0.082
Geo_n120_ss_07.txt	98244.25		98198.062	29.950		5.811	0.161
Geo_n120_ss_08.txt	79769.26		79718.760	25.842		5.758	0.040
Geo_n120_ss_09.txt	87085.41		87001.045	43.607		5.753	0.087
Geo_n120_ss_10.txt	60111.35		60088.321	24.394		5.723	0.075
Geo_n240_ds_01.txt	199848.18		199389.049	367.379		23.685	0.182
Geo_n240_ds_02.txt	347462.08		346549.797	586.074		23.676	0.176
Geo_n240_ds_03.txt	216571.27		215621.905	1098.806		23.366	0.258
Geo_n240_ds_04.txt	262211.42		261852.866	389.482		23.644	0.086
Geo_n240_ds_05.txt	312141.11		311388.081	381.709		23.363	0.305
Geo_n240_ds_06.txt	357652.88		357387.529	180.462		23.565	0.082
Geo_n240_ds_07.txt	340899.12		339703.706	759.014		23.527	0.166
Geo_n240_ds_08.txt	130878.52		130687.395	244.713		23.655	0.129
Geo_n240_ds_09.txt	409038.03		407270.838	1405.945		23.501	0.243
Geo_n240_ds_10.txt	354198.73		353442.445	849.133		23.678	0.283
Geo_n240_ss_01.txt	188597.97		188555.378	36.867		12.278	0.171
Geo_n240_ss_02.txt	329746.29		329676.561	52.728		12.525	0.167
Geo_n240_ss_03.txt	206731.13		206684.496	28.033		12.445	0.179
Geo_n240_ss_04.txt	245987.95		245884.353	62.809		12.739	0.123
Geo_n240_ss_05.txt	298183.57		298140.922	39.508		12.396	0.304
Geo_n240_ss_06.txt	338002.23		337877.684	66.578		12.588	0.139
Geo_n240_ss_07.txt	325549.68		325395.902	84.783		12.311	0.228
Geo_n240_ss_08.txt	126831.54		126795.091	28.142		12.553	0.312
Geo_n240_ss_09.txt	390746.25		390691.860	64.385		12.272	0.102
Geo_n240_ss_10.txt	338931.07		338818.455	73.308		12.611	0.172
Geo_n480_ds_01.txt	579582.55		578150.766	956.996		49.723	0.328
Geo_n480_ds_02.txt	1085563.75		1084103.171	1202.240		50.157	0.170
Geo_n480_ds_03.txt	662195.34		660095.576	1527.847		50.149	0.235
Geo_n480_ds_04.txt	833828.08		831789.357	1971.934		50.057	0.377
Geo_n480_ds_05.txt	985093.33		982076.249	3152.283		50.348	0.590
Geo_n480_ds_06.txt	1009304.81		1007873.553	928.548		50.015	0.297
Geo_n480_ds_07.txt	861550.56		860087.382	847.662		49.627	0.229
Geo_n480_ds_08.txt	585508.34		584205.171	1267.187		49.717	0.361
Geo_n480_ds_09.txt	664694.58		664247.270	322.219		50.381	0.515
Geo_n480_ds_10.txt	934806.61		931622.461	1699.769		49.954	0.181
